URL,License,Title,Author(s),PDF
http://arxiv.org/abs/2209.14161v1,creativecommons.org/licenses/by/4.0/,Supervised Contrastive Learning as Multi-Objective Optimization for Fine-Tuning Large Pre-trained Language Models,Youness Moukafih and Mounir Ghogho and Kamel Smaili,http://arxiv.org/pdf/2209.14161v1
http://arxiv.org/abs/2210.02969v3,creativecommons.org/licenses/by/4.0/,Guess the Instruction! Flipped Learning Makes Language Models Stronger Zero-Shot Learners,Seonghyeon Ye and Doyoung Kim and Joel Jang and Joongbo Shin and Minjoon Seo,http://arxiv.org/pdf/2210.02969v3
http://arxiv.org/abs/2210.05245v2,creativecommons.org/licenses/by/4.0/,PatternRank: Leveraging Pretrained Language Models and Part of Speech for Unsupervised Keyphrase Extraction,Tim Schopf and Simon Klimek and Florian Matthes,http://arxiv.org/pdf/2210.05245v2
http://arxiv.org/abs/2210.10325v1,creativecommons.org/licenses/by/4.0/,Improving Stability of Fine-Tuning Pretrained Language Models via Component-Wise Gradient Norm Clipping,Chenghao Yang and Xuezhe Ma,http://arxiv.org/pdf/2210.10325v1
http://arxiv.org/abs/2210.11255v1,creativecommons.org/licenses/by/4.0/,Evidence > Intuition: Transferability Estimation for Encoder Selection,Elisa Bassignana and Max Müller-Eberstein and Mike Zhang and Barbara Plank,http://arxiv.org/pdf/2210.11255v1
http://arxiv.org/abs/2210.11617v1,creativecommons.org/licenses/by/4.0/,Boosting Natural Language Generation from Instructions with Meta-Learning,Budhaditya Deb and Guoqing Zheng and Ahmed Hassan Awadallah,http://arxiv.org/pdf/2210.11617v1
http://arxiv.org/abs/2210.13144v1,creativecommons.org/licenses/by/4.0/,Weak-Supervised Dysarthria-invariant Features for Spoken Language Understanding using an FHVAE and Adversarial Training,Jinzi Qi and Hugo Van hamme,http://arxiv.org/pdf/2210.13144v1
http://arxiv.org/abs/2210.14128v1,creativecommons.org/licenses/by/4.0/,IELM: An Open Information Extraction Benchmark for Pre-Trained Language Models,Chenguang Wang and Xiao Liu and Dawn Song,http://arxiv.org/pdf/2210.14128v1
http://arxiv.org/abs/2210.15224v1,creativecommons.org/licenses/by/4.0/,The Effect of Normalization for Bi-directional Amharic-English Neural Machine Translation,Tadesse Destaw Belay and Atnafu Lambebo Tonja and Olga Kolesnikova and Seid Muhie Yimam and Abinew Ali Ayele and Silesh Bogale Haile and Grigori Sidorov and Alexander Gelbukh,http://arxiv.org/pdf/2210.15224v1
http://arxiv.org/abs/2211.01071v1,creativecommons.org/licenses/by/4.0/,Gradient Knowledge Distillation for Pre-trained Language Models,Lean Wang and Lei Li and Xu Sun,http://arxiv.org/pdf/2211.01071v1
http://arxiv.org/abs/2211.17121v1,creativecommons.org/licenses/by/4.0/,sEHR-CE: Language modelling of structured EHR data for efficient and generalizable patient cohort expansion,Anna Munoz-Farre and Harry Rose and Sera Aylin Cakiroglu,http://arxiv.org/pdf/2211.17121v1
http://arxiv.org/abs/2212.11680v1,creativecommons.org/licenses/by/4.0/,Smooth Sailing: Improving Active Learning for Pre-trained Language Models with Representation Smoothness Analysis,Josip Jukić and Jan Šnajder,http://arxiv.org/pdf/2212.11680v1
http://arxiv.org/abs/2302.03494v8,creativecommons.org/licenses/by/4.0/,A Categorical Archive of ChatGPT Failures,Ali Borji,http://arxiv.org/pdf/2302.03494v8
http://arxiv.org/abs/2303.03628v1,creativecommons.org/licenses/by/4.0/,CoTEVer: Chain of Thought Prompting Annotation Toolkit for Explanation Verification,Seungone Kim and Se June Joo and Yul Jang and Hyungjoo Chae and Jinyoung Yeo,http://arxiv.org/pdf/2303.03628v1
http://arxiv.org/abs/2303.08991v2,creativecommons.org/licenses/by/4.0/,DeltaScore: Story Evaluation with Perturbations,Zhuohan Xie and Miao Li and Trevor Cohn and Jey Han Lau,http://arxiv.org/pdf/2303.08991v2
http://arxiv.org/abs/2303.17650v1,creativecommons.org/licenses/by/4.0/,Comparing Abstractive Summaries Generated by ChatGPT to Real Summaries Through Blinded Reviewers and Text Classification Algorithms,Mayank Soni and Vincent Wade,http://arxiv.org/pdf/2303.17650v1
http://arxiv.org/abs/2304.02828v1,creativecommons.org/licenses/by/4.0/,Uncurated Image-Text Datasets: Shedding Light on Demographic Bias,Noa Garcia and Yusuke Hirota and Yankun Wu and Yuta Nakashima,http://arxiv.org/pdf/2304.02828v1
http://arxiv.org/abs/2304.07830v1,creativecommons.org/licenses/by/4.0/,How does ChatGPT rate sound semantics?,Kai Siedenburg and Charalampos Saitis,http://arxiv.org/pdf/2304.07830v1
http://arxiv.org/abs/2304.10346v1,creativecommons.org/licenses/by/4.0/,Interventional Probing in High Dimensions: An NLI Case Study,Julia Rozanova and Marco Valentino and Lucas Cordeiro and Andre Freitas,http://arxiv.org/pdf/2304.10346v1
http://arxiv.org/abs/2303.12417v2,creativecommons.org/licenses/by/4.0/,CLIP$^2$: Contrastive Language-Image-Point Pretraining from Real-World Point Cloud Data,Yihan Zeng and Chenhan Jiang and Jiageng Mao and Jianhua Han and Chaoqiang Ye and Qingqiu Huang and Dit-Yan Yeung and Zhen Yang and Xiaodan Liang and Hang Xu,http://arxiv.org/pdf/2303.12417v2
http://arxiv.org/abs/1810.11960v2,creativecommons.org/licenses/by/4.0/,Investigation of enhanced Tacotron text-to-speech synthesis systems with self-attention for pitch accent language,Yusuke Yasuda and Xin Wang and Shinji Takaki and Junichi Yamagishi,http://arxiv.org/pdf/1810.11960v2
http://arxiv.org/abs/2106.06090v2,creativecommons.org/licenses/by/4.0/,Graph Neural Networks for Natural Language Processing: A Survey,Lingfei Wu and Yu Chen and Kai Shen and Xiaojie Guo and Hanning Gao and Shucheng Li and Jian Pei and Bo Long,http://arxiv.org/pdf/2106.06090v2
http://arxiv.org/abs/2205.11024v2,creativecommons.org/licenses/by/4.0/,Vector-Quantized Input-Contextualized Soft Prompts for Natural Language Understanding,Rishabh Bhardwaj and Amrita Saha and Steven C. H. Hoi and Soujanya Poria,http://arxiv.org/pdf/2205.11024v2
http://arxiv.org/abs/2010.07665v1,creativecommons.org/licenses/by/4.0/,Diverse Keyphrase Generation with Neural Unlikelihood Training,Hareesh Bahuleyan and Layla El Asri,http://arxiv.org/pdf/2010.07665v1
http://arxiv.org/abs/2102.07983v1,creativecommons.org/licenses/by/4.0/,"FEWS: Large-Scale, Low-Shot Word Sense Disambiguation with the Dictionary",Terra Blevins and Mandar Joshi and Luke Zettlemoyer,http://arxiv.org/pdf/2102.07983v1
http://arxiv.org/abs/2105.07623v2,creativecommons.org/licenses/by/4.0/,Sentence Similarity Based on Contexts,Xiaofei Sun and Yuxian Meng and Xiang Ao and Fei Wu and Tianwei Zhang and Jiwei Li and Chun Fan,http://arxiv.org/pdf/2105.07623v2
http://arxiv.org/abs/2109.06264v3,creativecommons.org/licenses/by/4.0/,Post-OCR Document Correction with large Ensembles of Character Sequence-to-Sequence Models,Juan Ramirez-Orta and Eduardo Xamena and Ana Maguitman and Evangelos Milios and Axel J. Soto,http://arxiv.org/pdf/2109.06264v3
http://arxiv.org/abs/2301.07093v2,creativecommons.org/licenses/by/4.0/,GLIGEN: Open-Set Grounded Text-to-Image Generation,Yuheng Li and Haotian Liu and Qingyang Wu and Fangzhou Mu and Jianwei Yang and Jianfeng Gao and Chunyuan Li and Yong Jae Lee,http://arxiv.org/pdf/2301.07093v2
http://arxiv.org/abs/2301.07543v1,creativecommons.org/licenses/by/4.0/,Large Language Models as Simulated Economic Agents: What Can We Learn from Homo Silicus?,John J. Horton,http://arxiv.org/pdf/2301.07543v1
http://arxiv.org/abs/2109.03537v2,creativecommons.org/licenses/by/4.0/,On the Transferability of Pre-trained Language Models: A Study from Artificial Datasets,Cheng-Han Chiang and Hung-yi Lee,http://arxiv.org/pdf/2109.03537v2
http://arxiv.org/abs/2209.06422v1,creativecommons.org/licenses/by/4.0/,Language Chameleon: Transformation analysis between languages using Cross-lingual Post-training based on Pre-trained language models,Suhyune Son and Chanjun Park and Jungseob Lee and Midan Shim and Chanhee Lee and Yoonna Jang and Jaehyung Seo and Heuiseok Lim,http://arxiv.org/pdf/2209.06422v1
http://arxiv.org/abs/2303.18232v1,creativecommons.org/licenses/by/4.0/,DIME-FM: DIstilling Multimodal and Efficient Foundation Models,Ximeng Sun and Pengchuan Zhang and Peizhao Zhang and Hardik Shah and Kate Saenko and Xide Xia,http://arxiv.org/pdf/2303.18232v1
http://arxiv.org/abs/1606.06361v2,creativecommons.org/licenses/by/4.0/,A Probabilistic Generative Grammar for Semantic Parsing,Abulhair Saparov,http://arxiv.org/pdf/1606.06361v2
http://arxiv.org/abs/2107.00650v2,creativecommons.org/licenses/by/4.0/,CLIP-It! Language-Guided Video Summarization,Medhini Narasimhan and Anna Rohrbach and Trevor Darrell,http://arxiv.org/pdf/2107.00650v2
http://arxiv.org/abs/2112.04426v3,creativecommons.org/licenses/by/4.0/,Improving language models by retrieving from trillions of tokens,Sebastian Borgeaud and Arthur Mensch and Jordan Hoffmann and Trevor Cai and Eliza Rutherford and Katie Millican and George van den Driessche and Jean-Baptiste Lespiau and Bogdan Damoc and Aidan Clark and Diego de Las Casas and Aurelia Guy and Jacob Menick and Roman Ring and Tom Hennigan and Saffron Huang and Loren Maggiore and Chris Jones and Albin Cassirer and Andy Brock and Michela Paganini and Geoffrey Irving and Oriol Vinyals and Simon Osindero and Karen Simonyan and Jack W. Rae and Erich Elsen and Laurent Sifre,http://arxiv.org/pdf/2112.04426v3
http://arxiv.org/abs/2203.09590v4,creativecommons.org/licenses/by/4.0/,Enhanced Temporal Knowledge Embeddings with Contextualized Language Representations,Zhen Han and Ruotong Liao and Beiyan Liu and Yao Zhang and Zifeng Ding and Jindong Gu and Heinz Köppl and Hinrich Schütze and Volker Tresp,http://arxiv.org/pdf/2203.09590v4
http://arxiv.org/abs/2203.14267v2,creativecommons.org/licenses/by/4.0/,bitsa_nlp@LT-EDI-ACL2022: Leveraging Pretrained Language Models for Detecting Homophobia and Transphobia in Social Media Comments,Vitthal Bhandari and Poonam Goyal,http://arxiv.org/pdf/2203.14267v2
http://arxiv.org/abs/2204.02123v1,creativecommons.org/licenses/by/4.0/,Improved and Efficient Conversational Slot Labeling through Question Answering,Gabor Fuisz and Ivan Vulić and Samuel Gibbons and Inigo Casanueva and Paweł Budzianowski,http://arxiv.org/pdf/2204.02123v1
http://arxiv.org/abs/2303.03697v1,creativecommons.org/licenses/by/4.0/,Stylometric Detection of AI-Generated Text in Twitter Timelines,Tharindu Kumarage and Joshua Garland and Amrita Bhattacharjee and Kirill Trapeznikov and Scott Ruston and Huan Liu,http://arxiv.org/pdf/2303.03697v1
http://arxiv.org/abs/2303.03836v2,creativecommons.org/licenses/by/4.0/,Exploring the Feasibility of ChatGPT for Event Extraction,Jun Gao and Huan Zhao and Changlong Yu and Ruifeng Xu,http://arxiv.org/pdf/2303.03836v2
http://arxiv.org/abs/2303.14822v1,creativecommons.org/licenses/by/4.0/,MGTBench: Benchmarking Machine-Generated Text Detection,Xinlei He and Xinyue Shen and Zeyuan Chen and Michael Backes and Yang Zhang,http://arxiv.org/pdf/2303.14822v1
http://arxiv.org/abs/2304.03843v1,creativecommons.org/licenses/by/4.0/,Why think step-by-step? Reasoning emerges from the locality of experience,Ben Prystawski and Noah D. Goodman,http://arxiv.org/pdf/2304.03843v1
http://arxiv.org/abs/2212.13138v1,creativecommons.org/licenses/by/4.0/,Large Language Models Encode Clinical Knowledge,Karan Singhal and Shekoofeh Azizi and Tao Tu and S. Sara Mahdavi and Jason Wei and Hyung Won Chung and Nathan Scales and Ajay Tanwani and Heather Cole-Lewis and Stephen Pfohl and Perry Payne and Martin Seneviratne and Paul Gamble and Chris Kelly and Nathaneal Scharli and Aakanksha Chowdhery and Philip Mansfield and Blaise Aguera y Arcas and Dale Webster and Greg S. Corrado and Yossi Matias and Katherine Chou and Juraj Gottweis and Nenad Tomasev and Yun Liu and Alvin Rajkomar and Joelle Barral and Christopher Semturs and Alan Karthikesalingam and Vivek Natarajan,http://arxiv.org/pdf/2212.13138v1
http://arxiv.org/abs/2208.02402v2,creativecommons.org/licenses/by/4.0/,Fusing Sentence Embeddings Into LSTM-based Autoregressive Language Models,Vilém Zouhar and Marius Mosbach and Dietrich Klakow,http://arxiv.org/pdf/2208.02402v2
http://arxiv.org/abs/2103.13275v1,creativecommons.org/licenses/by/4.0/,When Word Embeddings Become Endangered,Khalid Alnajjar,http://arxiv.org/pdf/2103.13275v1
http://arxiv.org/abs/2111.07180v1,creativecommons.org/licenses/by/4.0/,Explainable Semantic Space by Grounding Language to Vision with Cross-Modal Contrastive Learning,Yizhen Zhang and Minkyu Choi and Kuan Han and Zhongming Liu,http://arxiv.org/pdf/2111.07180v1
http://arxiv.org/abs/2107.10137v2,creativecommons.org/licenses/by/4.0/,Improved Text Classification via Contrastive Adversarial Training,Lin Pan and Chung-Wei Hang and Avirup Sil and Saloni Potdar,http://arxiv.org/pdf/2107.10137v2
http://arxiv.org/abs/1903.04739v1,creativecommons.org/licenses/by/4.0/,Syllable-based Neural Named Entity Recognition for Myanmar Language,Hsu Myat Mo and Khin Mar Soe,http://arxiv.org/pdf/1903.04739v1
http://arxiv.org/abs/2102.00894v1,creativecommons.org/licenses/by/4.0/,Multilingual LAMA: Investigating Knowledge in Multilingual Pretrained Language Models,Nora Kassner and Philipp Dufter and Hinrich Schütze,http://arxiv.org/pdf/2102.00894v1
http://arxiv.org/abs/2106.06683v2,creativecommons.org/licenses/by/4.0/,Assessing Multilingual Fairness in Pre-trained Multimodal Representations,Jialu Wang and Yang Liu and Xin Eric Wang,http://arxiv.org/pdf/2106.06683v2
http://arxiv.org/abs/2210.00066v1,creativecommons.org/licenses/by/4.0/,Improving Policy Learning via Language Dynamics Distillation,Victor Zhong and Jesse Mu and Luke Zettlemoyer and Edward Grefenstette and Tim Rocktäschel,http://arxiv.org/pdf/2210.00066v1
http://arxiv.org/abs/2108.03739v2,creativecommons.org/licenses/by/4.0/,Machine Translation of Low-Resource Indo-European Languages,Wei-Rui Chen and Muhammad Abdul-Mageed,http://arxiv.org/pdf/2108.03739v2
http://arxiv.org/abs/2104.09400v1,creativecommons.org/licenses/by/4.0/,Probing for Bridging Inference in Transformer Language Models,Onkar Pandit and Yufang Hou,http://arxiv.org/pdf/2104.09400v1
http://arxiv.org/abs/2202.09955v2,creativecommons.org/licenses/by/4.0/,StyleBERT: Chinese pretraining by font style information,Chao Lv and Han Zhang and XinKai Du and Yunhao Zhang and Ying Huang and Wenhao Li and Jia Han and Shanshan Gu,http://arxiv.org/pdf/2202.09955v2
http://arxiv.org/abs/2303.13310v1,creativecommons.org/licenses/by/4.0/,SwissBERT: The Multilingual Language Model for Switzerland,Jannis Vamvas and Johannes Graën and Rico Sennrich,http://arxiv.org/pdf/2303.13310v1
http://arxiv.org/abs/2110.07304v1,creativecommons.org/licenses/by/4.0/,An Empirical Investigation of Multi-bridge Multilingual NMT models,Anoop Kunchukuttan,http://arxiv.org/pdf/2110.07304v1
http://arxiv.org/abs/2208.11194v1,creativecommons.org/licenses/by/4.0/,Bitext Mining for Low-Resource Languages via Contrastive Learning,Weiting Tan and Philipp Koehn,http://arxiv.org/pdf/2208.11194v1
http://arxiv.org/abs/2103.15877v1,creativecommons.org/licenses/by/4.0/,Unsupervised Machine Translation On Dravidian Languages,Sai Koneru and Danni Liu and Jan Niehues,http://arxiv.org/pdf/2103.15877v1
http://arxiv.org/abs/2110.15943v2,creativecommons.org/licenses/by/4.0/,MetaICL: Learning to Learn In Context,Sewon Min and Mike Lewis and Luke Zettlemoyer and Hannaneh Hajishirzi,http://arxiv.org/pdf/2110.15943v2
http://arxiv.org/abs/2111.10337v2,creativecommons.org/licenses/by/4.0/,Advancing High-Resolution Video-Language Representation with Large-Scale Video Transcriptions,Hongwei Xue and Tiankai Hang and Yanhong Zeng and Yuchong Sun and Bei Liu and Huan Yang and Jianlong Fu and Baining Guo,http://arxiv.org/pdf/2111.10337v2
http://arxiv.org/abs/2202.12837v2,creativecommons.org/licenses/by/4.0/,Rethinking the Role of Demonstrations: What Makes In-Context Learning Work?,Sewon Min and Xinxi Lyu and Ari Holtzman and Mikel Artetxe and Mike Lewis and Hannaneh Hajishirzi and Luke Zettlemoyer,http://arxiv.org/pdf/2202.12837v2
http://arxiv.org/abs/2302.12813v3,creativecommons.org/licenses/by/4.0/,Check Your Facts and Try Again: Improving Large Language Models with External Knowledge and Automated Feedback,Baolin Peng and Michel Galley and Pengcheng He and Hao Cheng and Yujia Xie and Yu Hu and Qiuyuan Huang and Lars Liden and Zhou Yu and Weizhu Chen and Jianfeng Gao,http://arxiv.org/pdf/2302.12813v3
http://arxiv.org/abs/2304.10428v1,creativecommons.org/licenses/by/4.0/,GPT-NER: Named Entity Recognition via Large Language Models,Shuhe Wang and Xiaofei Sun and Xiaoya Li and Rongbin Ouyang and Fei Wu and Tianwei Zhang and Jiwei Li and Guoyin Wang,http://arxiv.org/pdf/2304.10428v1
http://arxiv.org/abs/2101.00419v2,creativecommons.org/licenses/by/4.0/,KM-BART: Knowledge Enhanced Multimodal BART for Visual Commonsense Generation,Yiran Xing and Zai Shi and Zhao Meng and Gerhard Lakemeyer and Yunpu Ma and Roger Wattenhofer,http://arxiv.org/pdf/2101.00419v2
http://arxiv.org/abs/2110.02067v1,creativecommons.org/licenses/by/4.0/,Teach Me What to Say and I Will Learn What to Pick: Unsupervised Knowledge Selection Through Response Generation with Pretrained Generative Models,Ehsan Lotfi and Maxime De Bruyn and Jeska Buhmann and Walter Daelemans,http://arxiv.org/pdf/2110.02067v1
http://arxiv.org/abs/2112.08616v1,creativecommons.org/licenses/by/4.0/,Masked Measurement Prediction: Learning to Jointly Predict Quantities and Units from Textual Context,Daniel Spokoyny and Ivan Lee and Zhao Jin and Taylor Berg-Kirkpatrick,http://arxiv.org/pdf/2112.08616v1
http://arxiv.org/abs/2112.11909v2,creativecommons.org/licenses/by/4.0/,Few-shot Multi-hop Question Answering over Knowledge Base,Meihao Fan and Lei Zhang and Siyao Xiao and Yuru Liang,http://arxiv.org/pdf/2112.11909v2
http://arxiv.org/abs/2211.08473v1,creativecommons.org/licenses/by/4.0/,On the Compositional Generalization Gap of In-Context Learning,Arian Hosseini and Ankit Vani and Dzmitry Bahdanau and Alessandro Sordoni and Aaron Courville,http://arxiv.org/pdf/2211.08473v1
